,ts_date,220220_5Min,220220_10Min,220220_10Min_f,time,diff,zcore-5,mean
41,2023-01-13 11:45:00,2.990526315789474,,3.0002689393939397,11:45:00,-0.009742623604465539,-2.045915977224034,0.0037766809518027245
42,2023-01-13 11:50:00,2.996698324022346,3.000381506849315,3.000381506849315,11:50:00,-0.0036831828269687783,-0.6047105203241889,0.0015231920407916988
43,2023-01-13 11:55:00,3.00621592920354,,3.000381506849315,11:55:00,0.005834422354225044,0.5390337002457362,0.0010884902199187253
44,2023-01-13 12:00:00,3.00621592920354,3.000381506849315,3.000381506849315,12:00:00,0.005834422354225044,0.7753608739685525,-8.116650578502416e-05
45,2023-01-13 12:05:00,3.00621592920354,,3.000381506849315,12:05:00,0.005834422354225044,0.5135528535215492,0.0019339144268209374
46,2023-01-13 12:10:00,3.00621592920354,3.000381506849315,3.000381506849315,12:10:00,0.005834422354225044,0.7795007783870594,0.0008154921262481629
47,2023-01-13 12:15:00,3.00621592920354,,3.000381506849315,12:15:00,0.005834422354225044,0.5,0.003930901317986279
48,2023-01-13 12:20:00,3.00621592920354,3.000381506849315,3.000381506849315,12:20:00,0.005834422354225044,,0.005834422354225044
49,2023-01-13 12:25:00,3.00621592920354,,3.000381506849315,12:25:00,0.005834422354225044,,0.005834422354225044
50,2023-01-13 12:30:00,3.00621592920354,3.000381506849315,3.000381506849315,12:30:00,0.005834422354225044,,0.005834422354225044
51,2023-01-13 12:35:00,3.00621592920354,,3.000381506849315,12:35:00,0.005834422354225044,,0.005834422354225044
52,2023-01-13 12:40:00,3.00621592920354,3.000381506849315,3.000381506849315,12:40:00,0.005834422354225044,,0.005834422354225044
53,2023-01-13 12:45:00,3.00621592920354,,3.000381506849315,12:45:00,0.005834422354225044,,0.005834422354225044
54,2023-01-13 12:50:00,3.00621592920354,3.000381506849315,3.000381506849315,12:50:00,0.005834422354225044,,0.005834422354225044
55,2023-01-13 12:55:00,3.00621592920354,,3.000381506849315,12:55:00,0.005834422354225044,,0.005834422354225044
56,2023-01-13 13:00:00,3.0145,3.014515165876777,3.014515165876777,13:00:00,-1.5165876777079035e-05,-inf,0.005834422354225044
57,2023-01-13 13:05:00,3.0147318840579707,,3.014515165876777,13:05:00,0.0002167181811936203,-1.9008972731013176,0.00466450470802462
58,2023-01-13 13:10:00,3.013,3.0129831594634875,3.0129831594634875,13:10:00,1.6840536512408022e-05,-1.2541995801933488,0.0035409638734183345
59,2023-01-13 13:15:00,3.0129659638554216,,3.0129831594634875,13:15:00,-1.7195608065900814e-05,-0.8480434826929035,0.0023774475098758074
60,2023-01-13 13:20:00,3.0128562753036436,3.0126471571906355,3.0126471571906355,13:20:00,0.00020911811300816652,-0.4310525899677354,0.0012071239174176185
61,2023-01-13 13:25:00,3.0125,,3.0126471571906355,13:25:00,-0.0001471571906352942,-2.1312956693398677,8.2063069174243e-05
62,2023-01-13 13:30:00,3.01107194719472,3.0090368243243244,3.0090368243243244,13:30:00,0.0020351228703954227,14.1796421276726,5.566480640259996e-05
63,2023-01-13 13:35:00,3.006903114186851,,3.0090368243243244,13:35:00,-0.0021337101374734324,-3.1291417282724927,0.00041934574424296045
64,2023-01-13 13:40:00,3.0062612781954883,3.004832155477032,3.004832155477032,13:40:00,0.0014291227184561883,1.087859094819979,-1.0764390554207637e-05
65,2023-01-13 13:45:00,3.003565,,3.004832155477032,13:45:00,-0.0012671554770320448,-1.070976926508187,0.0002784992747502102
66,2023-01-13 13:50:00,3.0077182608695647,3.00832421875,3.00832421875,13:50:00,-0.0006059578804351595,-0.37470685347430516,-1.675544325783207e-05
67,2023-01-13 13:55:00,3.0095760479041913,,3.00832421875,13:55:00,0.0012518291541914195,0.8552135006581069,-0.00010851558121780514
68,2023-01-13 14:00:00,3.0074026809651473,3.0083994542974084,3.0083994542974084,14:00:00,-0.0009967733322611139,-0.5230120568500536,-0.0002651743244586058
69,2023-01-13 14:05:00,3.0094322222222223,,3.0083994542974084,14:05:00,0.0010327679248138821,0.934011988973689,-3.778696341614207e-05
70,2023-01-13 14:10:00,3.0006305309734516,3.0036837049742715,3.0036837049742715,14:10:00,-0.003053174000819947,-2.7914696829552854,-0.00011705792214460331
71,2023-01-13 14:15:00,3.0056165266106447,,3.0036837049742715,14:15:00,0.0019328216363732054,1.541502942001693,-0.0004742616269021838
72,2023-01-13 14:20:00,3.0114683636363635,3.0133957307060752,3.0133957307060752,14:20:00,-0.0019273670697117495,-1.0736010282566948,3.3494276459489214e-05
73,2023-01-13 14:25:00,3.0149826347305386,,3.0133957307060752,14:25:00,0.0015869040244633759,1.1866420217529305,-0.0006023449683211446
74,2023-01-13 14:30:00,3.0074286184210526,3.0122177554438863,3.0122177554438863,14:30:00,-0.004789137022833678,-2.3331354922312113,-8.560949697624664e-05
75,2023-01-13 14:35:00,3.0171866894197947,,3.0122177554438863,14:35:00,0.004968933975908474,2.370455882742578,-0.0012499904865057587
76,2023-01-13 14:40:00,3.0073169934640522,3.0104426421404686,3.0104426421404686,14:40:00,-0.0031256486764164038,-1.0310106286388476,0.00035443110883992546
77,2023-01-13 14:45:00,3.013718150684932,,3.0104426421404686,14:45:00,0.003275508544463346,1.1216469006629242,-0.0006572629537179963
78,2023-01-13 14:50:00,3.0217612179487174,3.021374384236453,3.021374384236453,14:50:00,0.00038683371226433394,0.0009417884126420399,0.0003833121691170227
79,2023-01-13 14:55:00,3.020968013468013,,3.021374384236453,14:55:00,-0.0004063707684403006,-0.14886203435741108,0.00014329810667721433
80,2023-01-13 15:00:00,3.0157495049504957,3.019070350877193,3.019070350877193,15:00:00,-0.0033208459266975687,-1.5288840579651282,0.0010198513575558898
81,2023-01-13 15:05:00,3.0228389513108613,,3.019070350877193,15:05:00,0.0037686004336681123,1.8048888548365918,-0.0006381046229653187
82,2023-01-13 15:10:00,3.010943597560976,3.012078027681661,3.012078027681661,15:10:00,-0.0011344301206852592,-0.7241129687124659,0.0007407451990515846
83,2023-01-13 15:15:00,3.0135663999999998,,3.012078027681661,15:15:00,0.0014883723183385378,0.7047767665588089,-0.00014124253397813647
