ts_date,Column6,create_time,Column8,Column10,Column12,Column15,Column16,Column17,price,Column22,ts_lag,twap_roll_5,twap_roll_10,time,diff,diff2,zcore-5,mean,2zcore-5
2022-12-27 09:21:39,"company_id:""1""",2022-12-27 09:21:39,"deal_status:""0""","full_price:""100.893""","id:""TPSHe1057226749638750209""","net_price:""99.5792""","operate:""0""","pre_closePrice:""99.661""",3.01,"volume:""2000""",0,3.0099936416184967,3.009999295549151,09:21:39,6.358381503090982e-06,-5.653930654325734e-06,0.5757006292017742,-3.745009273359301e-06,-0.6207606759611323
2022-12-27 09:21:51,,2022-12-27 09:21:51,,,"id:""220215_185115640_20221227-09:21:""","net_price:""99.5801""",,,3.0099,,12,3.0099905027932956,3.009998915470494,09:21:51,-9.050279329558819e-05,-8.412677198421648e-06,-1.9403525562908235,-4.87579540413563e-06,-1.4318608003752182
2022-12-27 09:29:49,"company_id:""1""",2022-12-27 09:29:49,"deal_status:""0""","full_price:""100.9012""","id:""TPSHe1057228805153894401""","net_price:""99.5793""","operate:""0""","pre_closePrice:""99.661""",3.01,"volume:""1000""",478,3.01,3.009995933014354,09:29:49,0.0,4.066985645589938e-06,0.6786668437549028,-6.558330843908777e-06,10.531760805943755
2022-12-27 09:34:57,"company_id:""1""",2022-12-27 09:34:57,"deal_status:""0""","full_price:""100.9012""","id:""TPSHe1057230097452511233""","net_price:""99.5793""","operate:""1""","pre_closePrice:""99.661""",3.01,"volume:""4000""",308,3.01,3.01,09:34:57,0.0,0.0,0.36899674060584914,-4.421263473197712e-06,1.013519886203985
2022-12-27 09:39:06,"company_id:""5""",2022-12-27 09:39:06,"deal_status:""0""","full_price:""100.9012""","id:""TJXT221227052024000000000010""","net_price:""99.5793""","operate:""0""","pre_closePrice:""99.620""",3.01,"volume:""5000""",249,3.0099999999999993,3.01,09:39:06,4.440892098500626e-16,-4.440892098500626e-16,0.4139698667611973,-3.1307105722966353e-06,0.6923348021753848
2022-12-27 09:39:06,"company_id:""5""",2022-12-27 09:39:06,"deal_status:""6""","full_price:""100.9012""","id:""TJXT221227052024000000000010""","net_price:""99.5793""","operate:""0""","pre_closePrice:""99.620""",3.01,"volume:""5000""",0,3.0099999999999993,3.01,09:39:06,4.440892098500626e-16,-4.440892098500626e-16,0.4558303749910004,-1.9999244415203067e-06,0.44881094001668803
2022-12-27 09:54:43,,2022-12-27 09:54:43,,,"id:""220215_118016491_20221227-09:54:""","net_price:""99.581""",,,3.0098,,937,3.0098,3.0098,09:54:43,0.0,0.0,0.4999999999938643,-8.691383107439776e-07,0.21263548919566644
2022-12-27 09:56:04,,2022-12-27 09:56:04,,,"id:""220215_235457608_20221227-09:56:""","net_price:""99.5793""",,,3.01,,81,3.009815913555992,3.009815913555992,09:56:04,0.00018408644400791374,0.0,56137098.092483126,8.133971289403519e-07,-0.4999999998635077
2022-12-27 09:57:18,"company_id:""1""",2022-12-27 09:57:18,"deal_status:""0""","full_price:""100.9012""","id:""TPSHe1057235723406684161""","net_price:""99.5793""","operate:""1""","pre_closePrice:""99.661""",3.01,"volume:""4000""",74,3.009828388278388,3.009828388278388,09:57:18,0.00017161172161195282,0.0,1.8305860805883154,-1.7763568394002506e-16,0.004034349444402786
2022-12-27 09:57:18,"company_id:""1""",2022-12-27 09:57:18,"deal_status:""0""","full_price:""100.9012""","id:""TPSHe1057235723415072769""","net_price:""99.5793""","operate:""1""","pre_closePrice:""99.661""",3.01,"volume:""9000""",0,3.009828388278388,3.009828388278388,09:57:18,0.00017161172161195282,0.0,1.1519761554569394,-1.7763568394002506e-16,0.004034349444402786
2022-12-27 10:07:03,,2022-12-27 10:07:03,,,"id:""220215_940104094_20221227-10:07:""","net_price:""99.5589""",,,3.0125,,585,3.0125,3.0122192716236724,10:07:03,0.0,0.0002807283763277546,-1.2230348352922615,-8.881784197001253e-17,6375751495.075479
2022-12-27 10:16:25,,2022-12-27 10:16:25,,,"id:""220215_1493754796_20221227-10:16""","net_price:""99.559""",,,3.0125,,562,3.0125,3.0125,10:16:25,0.0,0.0,-1.223034835289691,5.614567526555092e-05,-0.5
2022-12-27 10:17:37,"company_id:""1""",2022-12-27 10:17:37,"deal_status:""0""","full_price:""100.9012""","id:""TPSHe1057240835021746177""","net_price:""99.5793""","operate:""0""","pre_closePrice:""99.661""",3.01,"volume:""3000""",72,3.012216088328076,3.012216088328076,10:17:37,-0.0022160883280761823,0.0,-26.92284901423867,5.614567526555092e-05,-0.5
2022-12-27 10:18:51,,2022-12-27 10:18:51,,,"id:""220215_1627973222_20221227-10:18""","net_price:""99.559""",,,3.0125,,74,3.0122457627118644,3.0122457627118644,10:18:51,0.0002542372881357835,0.0,0.6805669343961134,5.614567526555092e-05,-0.5
2022-12-27 10:20:14,,2022-12-27 10:20:14,,,"id:""220215_1745414537_20221227-10:20""","net_price:""99.5589""",,,3.0125,,83,3.012272439949431,3.012272439949431,10:20:14,0.000227560050569231,0.0,0.6268194131367544,5.614567526555092e-05,-0.5
2022-12-27 10:21:04,"company_id:""1""",2022-12-27 10:21:04,"deal_status:""0""","full_price:""100.9012""","id:""TPSHe1057241702814855169""","net_price:""99.5874""","operate:""1""","pre_closePrice:""99.661""",3.009,"volume:""1000""",50,3.0120778834720574,3.0120778834720574,10:21:04,-0.0030778834720575077,0.0,-2.9027471432174954,5.614567526555092e-05,-0.5
2022-12-27 10:23:19,,2022-12-27 10:23:19,,,"id:""220215_1946742025_20221227-10:23""","net_price:""99.5589""",,,3.0125,,135,3.011988304093567,3.0121362704918035,10:23:19,0.000511695906433296,-0.00014796639823666524,1.0492403723295678,0.0,-0.5
2022-12-27 10:26:45,"company_id:""1""",2022-12-27 10:26:45,"deal_status:""0""","full_price:""100.8808""","id:""TPSHe1057243132749557761""","net_price:""99.5589""","operate:""0""","pre_closePrice:""99.661""",3.0125,"volume:""5000""",206,3.0125,3.011927419354839,10:26:45,0.0,0.0005725806451613025,0.5782009023354802,-2.9593279647333047e-05,10.174166770037324
2022-12-27 10:26:58,,2022-12-27 10:26:58,,,"id:""220215_2131292217_20221227-10:26""","net_price:""99.5792""",,,3.01,,13,3.0124081920903953,3.0118878357030017,10:26:58,-0.0024081920903955556,0.0005203563873936723,-1.4856678379444108,8.492284938492745e-05,1.7384461783476448
2022-12-27 10:27:36,"company_id:""5""",2022-12-27 10:27:36,"deal_status:""0""","full_price:""100.893""","id:""TJXT221227052024000000000043""","net_price:""99.5792""","operate:""1""","pre_closePrice:""99.620""",3.01,"volume:""1000""",38,3.0121747448979592,3.0117809239940385,10:27:36,-0.0021747448979594353,0.00039382090392070523,-0.8231670245151815,0.0001889941268636619,0.688969729061518
2022-12-27 10:27:50,,2022-12-27 10:27:50,,,"id:""220215_50917660_20221227-10:27:5""","net_price:""99.5752""",,,3.0105,,14,3.0121169950738915,3.0119608482871123,10:27:50,-0.0016169950738915695,0.000156146786779221,-0.13207152353305895,0.00026775830764780295,-0.38641618891851587
2022-12-27 10:30:49,"company_id:""1""",2022-12-27 10:30:49,"deal_status:""0""","full_price:""100.8808""","id:""TPSHe1057244157283807233""","net_price:""99.5589""","operate:""1""","pre_closePrice:""99.661""",3.0125,"volume:""2000""",179,3.0121544444444446,3.0119795275590553,10:30:49,0.0003455555555555989,0.00017491688538928685,1.2594682460516875,0.00029898766500364716,-0.46693197268993897
2022-12-27 10:35:20,,2022-12-27 10:35:20,,,"id:""220215_554236780_20221227-10:35:""","net_price:""99.5792""",,,3.01,,271,3.0109944444444445,3.011344660194175,10:35:20,-0.000994444444444742,-0.000350215749730598,0.15584401017021438,0.00036356432172883756,-4.1516116425229805
2022-12-27 10:42:22,,2022-12-27 10:42:22,,,"id:""220215_990380144_20221227-10:42:""","net_price:""99.5792""",,,3.01,,422,3.0099999999999993,3.01,10:42:22,4.440892098500626e-16,-4.440892098500626e-16,1.3878353969737665,0.00017900504275045748,-0.601188931891345
2022-12-27 10:50:28,"company_id:""1""",2022-12-27 10:50:28,"deal_status:""0""","full_price:""100.8808""","id:""TPSHe1057249103186112513""","net_price:""99.5589""","operate:""0""","pre_closePrice:""99.661""",3.0125,"volume:""5000""",486,3.0125,3.0113381057268724,10:50:28,0.0,0.0011618942731277393,0.9352651965576363,7.49337652716342e-05,4.40351359187802
2022-12-27 10:55:32,,2022-12-27 10:55:32,,,"id:""220215_1812466581_20221227-10:55""","net_price:""99.5384""",,,3.015,,304,3.015,3.013462025316456,10:55:32,0.0,0.0015379746835439967,0.6171350323160011,0.000228548439113041,2.6017833713958995
2022-12-27 10:56:02,,2022-12-27 10:56:02,,,"id:""220215_1862798666_20221227-10:56""","net_price:""99.5385""",,,3.015,,30,3.015,3.0135182926829267,10:56:02,0.0,0.0014817073170734218,0.2867546967812431,0.0005049140184659962,1.3561550189935754
2022-12-27 10:58:33,,2022-12-27 10:58:33,,,"id:""220215_1997016972_20221227-10:58""","net_price:""99.5384""",,,3.015,,151,3.015,3.0137487126673537,10:58:33,0.0,0.0012512873326464558,0.49999999999972067,0.0007662721048028231,0.6162077997011115
2022-12-27 11:00:54,,2022-12-27 11:00:54,,,"id:""220215_2114458771_20221227-11:00""","net_price:""99.5384""",,,3.015,,141,3.015,3.015,11:00:54,0.0,0.0,-7.295096492470963e-06,0.0010865727212782338,-1.9370131241853588
2022-12-27 11:04:02,,2022-12-27 11:04:02,,,"id:""220215_218634271_20221227-11:04:""","net_price:""99.5589""",,,3.0125,,188,3.013571428571429,3.0144226044226046,11:04:02,-0.001071428571428612,-0.0008511758511757783,,0.0010865727212783227,-3.4543885951790436
2022-12-27 11:14:31,,2022-12-27 11:14:31,,,"id:""220215_856171871_20221227-11:14:""","net_price:""99.5629""",,,3.012,,629,3.012,3.012,11:14:31,0.0,0.0,0.49999999999999983,0.0006839586964176192,-0.7199927802095422
2022-12-27 11:21:34,,2022-12-27 11:21:34,,,"id:""220215_1292381470_20221227-11:21""","net_price:""99.6202""",,,3.005,,423,3.005,3.00918536121673,11:21:34,0.0,-0.004185361216729966,0.49999999999999983,0.00037636375970881983,-5.248267645024685
2022-12-27 11:22:46,"company_id:""1""",2022-12-27 11:22:46,"deal_status:""0""","full_price:""100.8399""","id:""TPSHe1057257228362461185""","net_price:""99.518""","operate:""1""","pre_closePrice:""99.661""",3.0175,"volume:""1000""",72,3.006818181818182,3.009717971530249,11:22:46,0.010681818181818237,-0.002899789712067058,25.424242424241598,-0.0007570499470518577,-1.1640565267103218
2022-12-27 11:26:08,,2022-12-27 11:26:08,,,"id:""220215_1611149648_20221227-11:26""","net_price:""99.6202""",,,3.005,,202,3.0062912482066,3.0062912482066,11:26:08,-0.001291248206600315,0.0,-0.730387108383987,-0.0015872653559945605,0.9467661298863321
2022-12-27 11:40:36,,2022-12-27 11:40:36,,,"id:""220215_336084755_20221227-11:40:""","net_price:""99.5711""",,,3.011,,868,3.011,3.011,11:40:36,0.0,0.0,-0.36645195850187307,-0.0015872653559945605,0.9467661298863321
2022-12-27 11:41:33,,2022-12-27 11:41:33,,,"id:""220215_403193815_20221227-11:41:""","net_price:""99.5057""",,,3.019,,57,3.0114929729729734,3.0114929729729734,11:41:33,0.007507027027026769,0.0,1.2705864345826194,-0.0014170301857594047,0.7949772313364616
2022-12-27 11:43:32,,2022-12-27 11:43:32,,,"id:""220215_537412052_20221227-11:43:""","net_price:""99.5997""",,,3.0075,,119,3.0110378352490423,3.0110378352490423,11:43:32,-0.003537835249042498,0.0,-1.4422536568764441,-0.0014170301857594047,0.7949772313364616
2022-12-27 11:50:56,,2022-12-27 11:50:56,,,"id:""220215_973620831_20221227-11:50:""","net_price:""99.5832""",,,3.0095,,444,3.0095,3.0099895161290324,11:50:56,0.0,-0.0004895161290323635,-0.4895563838527497,-0.0005799579424134116,0.07797273454406665
2022-12-27 11:54:23,,2022-12-27 11:54:23,,,"id:""220215_1225279879_20221227-11:54""","net_price:""99.6202""",,,3.005,,207,3.0080691244239635,3.0080691244239635,11:54:23,-0.003069124423963565,0.0,-0.9696202381475774,-9.790322580647271e-05,0.49999999999999895
2022-12-27 11:57:23,,2022-12-27 11:57:23,,,"id:""220215_1409829714_20221227-11:57""","net_price:""99.5792""",,,3.01,,180,3.007325581395349,3.0084873646209385,11:57:23,0.0026744186046507856,-0.0011617832255894633,0.6310230333931822,-9.790322580647271e-05,-5.433324545842757
2022-12-27 13:21:29,"company_id:""1""",2022-12-27 13:21:29,"deal_status:""0""","full_price:""100.8195""","id:""TPSHe1057287104528265220""","net_price:""99.4976""","operate:""1""","pre_closePrice:""99.661""",3.02,"volume:""3000""",5046,3.02,3.02,13:21:29,0.0,0.0,-0.17558271510381698,-0.00033025987092436535,0.7227511879071401
2022-12-27 13:30:26,,2022-12-27 13:30:26,,,"id:""220215_822635870_20221227-13:30:""","net_price:""99.5997""",,,3.0075,,537,3.0075,3.018797689414293,13:30:26,0.0,-0.0112976894142931,0.34493756784769825,-0.00033025987092436535,-24.001471049363303
2022-12-27 13:31:30,"company_id:""5""",2022-12-27 13:31:30,"deal_status:""0""","full_price:""100.8195""","id:""TJXT221227052024000000000114""","net_price:""99.4976""","operate:""1""","pre_closePrice:""99.620""",3.02,"volume:""5000""",64,3.008831114808652,3.008831114808652,13:31:30,0.011168885191347844,0.0,6.184068417414717,-0.0025897977537829853,0.5919885201781478
2022-12-27 13:32:07,"company_id:""5""",2022-12-27 13:32:07,"deal_status:""0""","full_price:""100.8195""","id:""TJXT221227052024000000000115""","net_price:""99.4976""","operate:""1""","pre_closePrice:""99.620""",3.02,"volume:""1000""",37,3.0094788401253916,3.0094788401253916,13:32:07,0.010521159874608443,0.0,1.7214552918262243,-0.0024918945279765125,0.5630344587550997
2022-12-27 13:32:20,,2022-12-27 13:32:20,,,"id:""220215_940077332_20221227-13:32:""","net_price:""99.6202""",,,3.005,,13,3.009389400921659,3.009389400921659,13:32:20,-0.004389400921659181,0.0,-1.860919855127832,-0.0024918945279765125,0.5630344587550997
2022-12-27 13:34:41,,2022-12-27 13:34:41,,,"id:""220215_1074296034_20221227-13:34""","net_price:""99.5997""",,,3.0075,,141,3.0090530303030305,3.0090530303030305,13:34:41,-0.001553030303030667,0.0,-0.8030708892403375,-0.00225953788285862,0.5
2022-12-27 13:36:59,,2022-12-27 13:36:59,,,"id:""220215_1191737468_20221227-13:36""","net_price:""99.6406""",,,3.0025,,138,3.006709726443769,3.0080806451612903,13:36:59,-0.004209726443769046,-0.0013709187175212634,-1.1423217673426462,-0.00225953788285862,0.1966373682155604
2022-12-27 13:38:59,"company_id:""6""",2022-12-27 13:38:59,"deal_status:""0""","full_price:""100.799""","id:""UEDA221227061024000000000005""","net_price:""99.4771""","operate:""1""","pre_closePrice:""99.579""",3.0225,"volume:""2000""",120,3.010281954887218,3.009728571428571,13:38:59,0.012218045112781795,0.0005533834586470832,1.4065829118626398,-0.0002741837435042527,1.509147098902492
2022-12-27 13:40:15,,2022-12-27 13:40:15,,,"id:""220215_1443397610_20221227-13:40""","net_price:""99.5997""",,,3.0075,,76,3.010823353293413,3.0095781527531082,13:40:15,-0.003323353293413156,0.0012452005403047472,-0.798250368087138,-0.00016350705177483604,2.1989707040980395
2022-12-27 13:43:55,"company_id:""5""",2022-12-27 13:43:55,"deal_status:""0""","full_price:""100.799""","id:""TJXT221227052024000000000129""","net_price:""99.4771""","operate:""1""","pre_closePrice:""99.620""",3.0225,"volume:""2000""",220,3.0197596153846153,3.013845323741007,13:43:55,0.0027403846153846168,0.005914291643608127,0.4737571968772579,8.553305628611341e-05,6.776163949528321
2022-12-27 13:48:23,,2022-12-27 13:48:23,,,"id:""220215_1946717281_20221227-13:48""","net_price:""99.4567""",,,3.025,,268,3.0238729508196722,3.021812865497076,13:48:23,0.0011270491803276883,0.0020600853225962723,-0.007879034900097686,0.0012683913850077388,0.31965300629319626
2022-12-27 13:50:03,,2022-12-27 13:50:03,,,"id:""220215_2080935967_20221227-13:50""","net_price:""99.5997""",,,3.0075,,100,3.0202445652173906,3.0195331325301202,13:50:03,-0.012744565217390758,0.0007114326872703636,-2.4631449483222365,0.0016804084495269933,-0.40345904715793074
2022-12-27 13:57:28,,2022-12-27 13:57:28,,,"id:""220215_369663444_20221227-13:57:""","net_price:""99.4567""",,,3.025,,445,3.025,3.0228474784747847,13:57:28,0.0,0.0021525215252151675,-0.0004313089762556534,0.002096878730485319,0.028103002774518167
2022-12-27 14:01:33,,2022-12-27 14:01:33,,,"id:""220215_621323804_20221227-14:01:""","net_price:""99.6611""",,,3.0,,245,3.016123188405797,3.016123188405797,14:01:33,-0.016123188405797073,0.0,-2.4777948795419014,0.0024167063437989357,-1.3219489742024126
2022-12-27 14:02:06,,2022-12-27 14:02:06,,,"id:""220215_688433179_20221227-14:02:""","net_price:""99.6202""",,,3.005,,33,3.0156154910096817,3.0156154910096817,14:02:06,-0.010615491009681843,0.0,-0.7176208673377168,0.002167666235737986,-1.0610426943562892
2022-12-27 14:04:53,,2022-12-27 14:04:53,,,"id:""220215_805874580_20221227-14:04:""","net_price:""99.5832""",,,3.0095,,167,3.0039359550561793,3.01446797752809,14:04:53,0.0055640449438207895,-0.01053202247191054,1.9020434495951946,0.0009848079070163608,-12.093930037157348
2022-12-27 14:07:40,,2022-12-27 14:07:40,,,"id:""220215_1007202261_20221227-14:07""","net_price:""99.5997""",,,3.0075,,167,3.0084999999999997,3.004908496732026,14:07:40,-0.0009999999999998899,0.003591503267973639,0.7056339656766005,-0.0015336136518850018,1.1221220901225497
2022-12-27 14:16:00,,2022-12-27 14:16:00,,,"id:""220215_1560853483_20221227-14:16""","net_price:""99.4526""",,,3.0255,,500,3.0255,3.0209932533733133,14:16:00,0.0,0.0045067466266868195,0.5666634706894016,-0.0009575995357443467,1.0978393899745902
2022-12-27 14:17:23,,2022-12-27 14:17:23,,,"id:""220215_1627962727_20221227-14:17""","net_price:""99.6202""",,,3.005,,83,3.022581475128645,3.019223333333333,14:17:23,-0.017581475128645163,0.0033581417953119086,-1.6797725932220808,-0.0004867545154500164,0.7190843224322131
2022-12-27 14:21:43,,2022-12-27 14:21:43,,,"id:""220215_1879622398_20221227-14:21""","net_price:""99.6611""",,,3.0,,260,3.001209912536443,3.0156168446026097,14:21:43,-0.0012099125364430918,-0.014406932066166611,0.4251776542658768,0.00018487384361236535,-2.618744286137041
2022-12-27 14:23:44,,2022-12-27 14:23:44,,,"id:""220215_2013840878_20221227-14:23""","net_price:""99.4567""",,,3.025,,121,3.007939632545932,3.0167946058091286,14:23:44,0.017060367454067915,-0.00885497326319662,2.5611083243719617,-0.002696512569620957,-0.7619732655178423
2022-12-27 14:24:42,,2022-12-27 14:24:42,,,"id:""220215_2064172864_20221227-14:24""","net_price:""99.5588""",,,3.0125,,58,3.0085421412300684,3.016550880626223,14:24:42,0.003957858769931821,-0.008008739396154763,0.41077391335644126,-0.0023611027278781726,-0.7259880908615028
2022-12-27 14:27:06,,2022-12-27 14:27:06,,,"id:""220215_118017214_20221227-14:27:""","net_price:""99.6611""",,,3.0,,144,3.011609907120743,3.0062537537537537,14:27:06,-0.011609907120742946,0.005356153366989247,-1.0858394574143526,-0.004681151260703853,1.3605427243568677
2022-12-27 14:28:19,,2022-12-27 14:28:19,,,"id:""220215_168349173_20221227-14:28:""","net_price:""99.6202""",,,3.005,,73,3.0103914141414143,3.0062728658536586,14:28:19,-0.005391414141414419,0.004118548287755708,-0.28999954422224106,-0.004511269912643367,1.1364514134554644
2022-12-27 14:34:40,"company_id:""1""",2022-12-27 14:34:40,"deal_status:""0""","full_price:""100.7582""","id:""TPSHe1057305522161725444""","net_price:""99.4363""","operate:""1""","pre_closePrice:""99.661""",3.0275,"volume:""1000""",381,3.0275,3.0176333841463414,14:34:40,0.0,0.009866615853658445,-0.057875140908908745,-0.004359188614154607,1.8342571324813126
2022-12-27 14:34:40,"company_id:""1""",2022-12-27 14:34:40,"deal_status:""0""","full_price:""100.7582""","id:""TPSHe1057305522170114049""","net_price:""99.4363""","operate:""1""","pre_closePrice:""99.661""",3.0275,"volume:""8000""",0,3.0275,3.0176333841463414,14:34:40,0.0,0.009866615853658445,-0.0830969303536012,0.0004955209698104035,1.2427072193575621
2022-12-27 14:35:02,"company_id:""1""",2022-12-27 14:35:02,"deal_status:""0""","full_price:""100.7582""","id:""TPSHe1057305613392031748""","net_price:""99.4363""","operate:""1""","pre_closePrice:""99.661""",3.0275,"volume:""2000""",22,3.0275,3.0184637096774196,14:35:02,0.0,0.009036290322580243,0.48359636926776395,0.0042398387931814165,0.732116694369253
2022-12-27 14:35:37,,2022-12-27 14:35:37,,,"id:""220215_621337634_20221227-14:35:""","net_price:""99.5793""",,,3.01,,35,3.0261015981735158,3.0180114503816795,14:35:37,-0.016101598173515974,0.008090147791836255,-2.757925120381553,0.007648844736928418,0.18173874312281554
2022-12-27 14:36:34,"company_id:""1""",2022-12-27 14:36:34,"deal_status:""0""","full_price:""100.7582""","id:""TPSHe1057306001105104897""","net_price:""99.4363""","operate:""0""","pre_closePrice:""99.661""",3.0275,"volume:""2000""",57,3.026262626262626,3.018771067415731,14:36:34,0.0012373737373736482,0.007491558846895341,0.884339227438439,0.008195643621897819,-0.3288190707589061
2022-12-27 14:39:04,"company_id:""1""",2022-12-27 14:39:04,"deal_status:""0""","full_price:""100.7582""","id:""TPSHe1057306629403455490""","net_price:""99.4363""","operate:""1""","pre_closePrice:""99.661""",3.0275,"volume:""2000""",150,3.0265503875968993,3.0265503875968998,14:39:04,0.0009496124031005415,-4.440892098500626e-16,0.595950881817575,0.008870245733725746,-9.326867018197724
2022-12-27 14:40:12,"company_id:""1""",2022-12-27 14:40:12,"deal_status:""0""","full_price:""100.75""","id:""TPSHe1057306915580817409""","net_price:""99.4362""","operate:""0""","pre_closePrice:""99.661""",3.0275,"volume:""3000""",68,3.025524193548387,3.0266409537166905,14:40:12,0.0019758064516128826,-0.0011167601683035322,0.7126097121378931,0.006896922562993968,-2.262256273409948
2022-12-27 14:43:44,,2022-12-27 14:43:44,,,"id:""220215_1124657211_20221227-14:43""","net_price:""100.0716""",,,2.95,,212,2.9892906976744187,3.009075675675676,14:43:44,-0.03929069767441851,-0.019784978001257336,-5.359055907170065,0.004700247358601572,-5.646675195859541
2022-12-27 14:45:51,,2022-12-27 14:45:51,,,"id:""220215_1242098501_20221227-14:45""","net_price:""99.4567""",,,3.025,,127,2.9780973451327437,3.0002239413680787,14:45:51,0.0469026548672562,-0.022126596235334972,3.5655717544158567,-0.0010640063061659432,-2.088363409189194
2022-12-27 14:46:13,"company_id:""5""",2022-12-27 14:46:13,"deal_status:""0""","full_price:""100.7786""","id:""TJXT221227052024000000000162""","net_price:""99.4567""","operate:""0""","pre_closePrice:""99.620""",3.025,"volume:""5000""",22,2.98095567867036,3.001080974842768,14:46:13,0.04404432132963976,-0.02012529617240766,1.5279494912616975,-0.007107355111600188,-1.1115247730399862
