ts_date,create_time,Id,Yield,price,ts_lag,twap_roll_1Min,twap_roll_10,time,diff,zcore-5,mean
2023-01-12 08:40:57,2023-01-12 08:40:57,BGC22022011009424452,0.0299,2.99,0,2.99,2.9877894736842103,08:40:57,0.0,-0.816496580927726,1.7763568394002506e-16
2023-01-12 08:40:57,2023-01-12 08:40:57,TPSHe1063014711811026945,0.0299,2.99,0,2.99,2.9877894736842103,08:40:57,0.0,-0.49999999999999994,8.881784197001253e-17
2023-01-12 08:40:59,2023-01-12 08:40:59,PATRe1063014720801370113,0.0299,2.99,2,2.99,2.987796101949025,08:40:59,0.0,-0.49999999999999994,8.881784197001253e-17
2023-01-12 08:40:59,2023-01-12 08:40:59,PATRe1063014720784592900,0.0299,2.99,0,2.99,2.987796101949025,08:40:59,0.0,-0.49999999999999994,8.881784197001253e-17
2023-01-12 08:41:18,2023-01-12 08:41:18,UEDAe1063014803015233537,0.029875,2.9875,19,2.989515306122449,2.9877879008746353,08:41:18,-0.0020153061224492674,-inf,0.0
2023-01-12 08:41:18,2023-01-12 08:41:18,UEDAe1063014800993579009,0.029875,2.9875,0,2.989515306122449,2.9877879008746353,08:41:18,-0.0020153061224492674,-2.0,-0.0004030612244898535
2023-01-12 08:42:11,2023-01-12 08:42:11,PATRe1063015022539599876,0.0299,2.99,53,2.989340277777777,2.9879465493910686,08:42:11,0.0006597222222231025,1.4847088847644163,-0.000806122448979707
2023-01-12 08:42:23,2023-01-12 08:42:23,ICAP2202207000589015,0.0299,2.99,12,2.9899999999999993,2.9879793608521967,08:42:23,8.881784197001252e-16,0.6012944731604652,-0.0006741780045350865
2023-01-12 08:42:37,2023-01-12 08:42:37,PATRe1063015131931242500,0.0299,2.99,14,2.9899999999999998,2.988016339869281,08:42:37,4.440892098500626e-16,0.6012944731598533,-0.0006741780045349088
2023-01-12 08:43:24,2023-01-12 08:43:24,PATRe1063015330284072961,0.0299,2.99,47,2.9899999999999998,2.9881311576354674,08:43:24,4.440892098500626e-16,0.6012944731597455,-0.00067417800453482
2023-01-12 08:45:46,2023-01-12 08:45:46,TJXT230112052024000000000002,0.0299,2.99,142,2.99,2.9887252824858757,08:45:46,0.0,0.298338969278292,-0.0002711167800448777
2023-01-12 08:48:13,2023-01-12 08:48:13,TPSHe1063016542838632449,0.02988,2.988,147,2.988,2.988879765395894,08:48:13,0.0,-0.5000000000016829,0.00013194444444497577
2023-01-12 08:49:47,2023-01-12 08:49:47,BGC22022011009424612,0.02988,2.988,94,2.988,2.989127677100494,08:49:47,0.0,-2.0,3.552713678800501e-16
2023-01-12 08:50:38,2023-01-12 08:50:38,ICAP2202207000589017,0.029875,2.9875,51,2.987824137931035,2.989001519756839,08:50:38,-0.00032413793103502897,-inf,1.7763568394002506e-16
2023-01-12 08:51:01,2023-01-12 08:51:01,PATRe1063017245503942658,0.029875,2.9875,23,2.9875,2.988813122923588,08:51:01,0.0,0.4999999999991437,-6.482758620691697e-05
2023-01-12 08:51:03,2023-01-12 08:51:03,TPSHe1063017254943371268,0.029875,2.9875,2,2.9875,2.9888087748344367,08:51:03,0.0,0.5,-6.48275862070058e-05
2023-01-12 08:51:03,2023-01-12 08:51:03,TPSHe1063017254955954177,0.029875,2.9875,0,2.9875,2.9888087748344367,08:51:03,0.0,0.5,-6.48275862070058e-05
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271810617345,0.029875,2.9875,4,2.9875,2.988800164473684,08:51:07,0.0,0.5,-6.48275862070058e-05
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271860948993,0.029875,2.9875,0,2.9875,2.988800164473684,08:51:07,0.0,0.5,-6.48275862070058e-05
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271852560385,0.029875,2.9875,0,2.9875,2.988800164473684,08:51:07,0.0,0.5,0.0
2023-01-12 08:51:07,2023-01-12 08:51:07,PATRe1063017271827394561,0.029875,2.9875,0,2.9875,2.988800164473684,08:51:07,0.0,0.5,0.0
2023-01-12 08:51:08,2023-01-12 08:51:08,PATRe1063017276948639747,0.029875,2.9875,1,2.9875,2.98879802955665,08:51:08,0.0,0.5,0.0
2023-01-12 08:51:46,2023-01-12 08:51:46,PATRe1063017433400373250,0.029875,2.9875,38,2.9875,2.9887587579617834,08:51:46,0.0,0.5,0.0
2023-01-12 08:52:01,2023-01-12 08:52:01,ICAP2202207000589018,0.029875,2.9875,15,2.9875,2.9887293934681183,08:52:01,0.0,0.5,0.0
2023-01-12 08:52:01,2023-01-12 08:52:01,ICAP2202207000589019,0.029875,2.9875,0,2.9875,2.9887293934681183,08:52:01,0.0,0.5,0.0
2023-01-12 08:52:09,2023-01-12 08:52:09,PATRe1063017530070691844,0.029875,2.9875,8,2.9875,2.9887142857142854,08:52:09,0.0,0.5,0.0
2023-01-12 08:52:29,2023-01-12 08:52:29,PATRe1063017615735156740,0.029875,2.9875,20,2.9875,2.988536303630363,08:52:29,0.0,0.5,0.0
2023-01-12 08:54:11,2023-01-12 08:54:11,UEDAe1063018044075569156,0.029875,2.9875,102,2.9875,2.9882349304482223,08:54:11,0.0,0.5,0.0
2023-01-12 08:54:37,2023-01-12 08:54:37,UEDA230112061024000000000003,0.029875,2.9875,26,2.9875,2.9882065378900444,08:54:37,0.0,0.5,0.0
2023-01-12 08:54:47,2023-01-12 08:54:47,TPSHe1063018193188204548,0.029875,2.9875,10,2.9875,2.988196193265007,08:54:47,0.0,0.5,0.0
2023-01-12 08:55:10,2023-01-12 08:55:10,ICAP2202207000589023,0.029875,2.9875,23,2.9875,2.988173512747875,08:55:10,0.0,0.5,0.0
2023-01-12 08:55:17,2023-01-12 08:55:17,TPSHe1063018318388178948,0.029875,2.9875,7,2.9875,2.9881669004207567,08:55:17,0.0,0.5,0.0
2023-01-12 08:55:24,2023-01-12 08:55:24,TPSHe1063018347874136068,0.029875,2.9875,7,2.9875,2.9881604166666667,08:55:24,0.0,0.5,0.0
2023-01-12 08:55:48,2023-01-12 08:55:48,ICAP2202207000589024,0.029875,2.9875,24,2.9874999999999994,2.9877001661129565,08:55:48,4.440892098500626e-16,inf,0.0
2023-01-12 08:57:25,2023-01-12 08:57:25,ICAP2202207000589025,0.029875,2.9875,97,2.9875,2.9876723891273245,08:57:25,0.0,-0.5,8.881784197001253e-17
2023-01-12 08:57:42,2023-01-12 08:57:42,TJXT230112052024000000000005,0.029875,2.9875,17,2.9874999999999994,2.9876682960893852,08:57:42,4.440892098500626e-16,2.0,8.881784197001253e-17
2023-01-12 08:57:43,2023-01-12 08:57:43,TJXT230112052024000000000006,0.0299,2.99,1,2.9875217391304343,2.987671548117155,08:57:43,0.002478260869565929,11391244606745.785,1.7763568394002506e-16
2023-01-12 08:58:43,2023-01-12 08:58:43,TJXT230112052024000000000007,0.029875,2.9875,60,2.9875,2.9875785714285716,08:58:43,0.0,-0.500000000000224,0.0004956521739133635
2023-01-12 09:00:09,2023-01-12 09:00:09,TJXT230112052024000000000010,0.029875,2.9875,86,2.9875000000000003,2.9875040192926043,09:00:09,-4.440892098500626e-16,-0.500000000000672,0.0004956521739133635
2023-01-12 09:03:06,2023-01-12 09:03:06,UEDAe1063020287554252801,0.029875,2.9875,177,2.9875000000000003,2.9875039246467816,09:03:06,-4.440892098500626e-16,-0.5000000000004479,0.0004956521739131858
2023-01-12 09:12:14,2023-01-12 09:12:14,PATRe1063022584769048580,0.02985,2.985,548,2.985,2.9856103448275864,09:12:14,0.0,-0.499999999999888,0.000495652173913097
2023-01-12 09:12:41,2023-01-12 09:12:41,TPSHe1063022697900060673,0.02985,2.985,27,2.985,2.9855884308510636,09:12:41,0.0,-0.499999999999776,0.0004956521739130082
2023-01-12 09:12:41,2023-01-12 09:12:41,TPSHe1063022697916837889,0.02985,2.985,0,2.985,2.9855884308510636,09:12:41,0.0,2.0,-1.7763568394002506e-16
2023-01-12 09:12:57,2023-01-12 09:12:57,220220_1762176973_20230112-09:12,0.029925,2.9925,16,2.985203045685279,2.985732421875,09:12:57,0.007296954314721216,82156401831797.0,-1.7763568394002506e-16
2023-01-12 09:13:13,2023-01-12 09:13:13,PATRe1063022834447577089,0.02985,2.985,16,2.9851976935749587,2.985197693574959,09:13:13,-0.00019769357495880158,-0.5677315378554074,0.0014593908629441544
2023-01-12 09:15:17,2023-01-12 09:15:17,UEDAe1063023352286048257,0.02985,2.985,124,2.985,2.9851641586867306,09:15:17,0.0,-0.48301709911434687,0.0014198521479524828
2023-01-12 09:15:36,2023-01-12 09:15:36,TJXT230112052024000000000019,0.02985,2.985,19,2.985,2.9851600000000005,09:15:36,0.0,-0.48301709911434687,0.0014198521479524828
2023-01-12 09:16:00,2023-01-12 09:16:00,TJXT230112052024000000000020,0.02985,2.985,24,2.985,2.9851550387596903,09:16:00,0.0,-0.48301709911434687,0.0014198521479524828
2023-01-12 09:17:26,2023-01-12 09:17:26,TJXT230112052024000000000021,0.02985,2.985,86,2.985,2.985139534883721,09:17:26,0.0,-0.48301709911434687,0.0014198521479524828
2023-01-12 09:18:29,2023-01-12 09:18:29,UEDA230112061024000000000004,0.02985,2.985,63,2.985,2.9851300108342365,09:18:29,0.0,0.49999999999999317,-3.953871499176032e-05
2023-01-12 09:18:38,2023-01-12 09:18:38,TPSHe1063024198433288193,0.02985,2.985,9,2.985,2.985128755364807,09:18:38,0.0,0.49999999999999317,0.0
2023-01-12 09:18:41,2023-01-12 09:18:41,ICAP2202207000589047,0.02985,2.985,3,2.9849999999999994,2.9851283422459898,09:18:41,4.440892098500626e-16,inf,0.0
2023-01-12 09:18:44,2023-01-12 09:18:44,TJXT230112052024000000000024,0.02985,2.985,3,2.985,2.985127931769723,09:18:44,0.0,-6.797437089089921e-06,8.881784197001253e-17
2023-01-12 09:18:47,2023-01-12 09:18:47,PATRe1063024233071800324,0.02985,2.985,3,2.9849999999999994,2.9851275239107333,09:18:47,4.440892098500626e-16,2.7189748356359683e-05,8.881784197001253e-17
2023-01-12 09:18:52,2023-01-12 09:18:52,BGC22022011009425537,0.02985,2.985,5,2.985,2.985126849894292,09:18:52,0.0,-1.3594874177551687e-05,1.7763568394002506e-16
2023-01-12 09:18:52,2023-01-12 09:18:52,TJXT230112052024000000000025,0.02985,2.985,0,2.985,2.985126849894292,09:18:52,0.0,-1.3594874177551687e-05,1.7763568394002506e-16
2023-01-12 09:18:53,2023-01-12 09:18:53,TJXT230112052024000000000026,0.02985,2.985,1,2.985,2.9851267159450896,09:18:53,0.0,-1.3594874177551687e-05,1.7763568394002506e-16
2023-01-12 09:18:53,2023-01-12 09:18:53,TJXT230112052024000000000027,0.02985,2.985,0,2.985,2.9851267159450896,09:18:53,0.0,-6.797437089089921e-06,8.881784197001253e-17
2023-01-12 09:18:53,2023-01-12 09:18:53,TJXT230112052024000000000028,0.029875,2.9875,0,2.985,2.9851267159450896,09:18:53,0.0024999999999999467,191330844.63436258,8.881784197001253e-17
2023-01-12 09:18:54,2023-01-12 09:18:54,TJXT230112052024000000000029,0.029875,2.9875,1,2.9850284090909085,2.985129219409283,09:18:54,0.0024715909090913257,1.9715909090913784,0.0004999999999999894
2023-01-12 09:20:00,2023-01-12 09:20:00,TPSHe1063024541015650308,0.02985,2.985,66,2.985,2.985120808678501,09:20:00,0.0,-0.8164743642404874,0.0009943181818182546
2023-01-12 09:20:38,2023-01-12 09:20:38,BGC22022011009425588,0.02985,2.985,38,2.985,2.9851164448669203,09:20:38,0.0,-0.8164743642404874,0.0009943181818182546
2023-01-12 09:20:41,2023-01-12 09:20:41,TPSHe1063024712998891521,0.02985,2.985,3,2.985,2.985116113744076,09:20:41,0.0,-0.8164743642404874,0.0009943181818182546
2023-01-12 09:20:41,2023-01-12 09:20:41,TPSHe1063024712986308612,0.02985,2.985,0,2.985,2.985116113744076,09:20:41,0.0,-0.8164743642404874,0.0009943181818182546
2023-01-12 09:20:46,2023-01-12 09:20:46,220220_118015573_20230112-09:20:,0.02985,2.985,5,2.985,2.985115566037736,09:20:46,0.0,-0.4999999999999999,0.0004943181818182652
2023-01-12 09:24:17,2023-01-12 09:24:17,220220_369677678_20230112-09:24:,0.02984,2.984,211,2.984,2.9846859939759036,09:24:17,0.0,-0.4999999999999999,0.0
2023-01-12 09:24:33,2023-01-12 09:24:33,TJXT230112052024000000000032,0.02985,2.985,16,2.984070484581498,2.9846933823529413,09:24:33,0.0009295154185018362,inf,0.0
2023-01-12 09:27:34,2023-01-12 09:27:34,220220_571006368_20230112-09:27:,0.03003,3.003,181,3.003,2.9900156250000003,09:27:34,0.0,-0.4999999999999997,0.00018590308370036723
2023-01-12 09:28:50,2023-01-12 09:28:50,TPSHe1063026762168053761,0.02984,2.984,76,2.984,2.9899311774461026,09:28:50,0.0,-0.4999999999999997,0.00018590308370036723
2023-01-12 09:28:53,2023-01-12 09:28:53,TPSHe1063026775912787972,0.02984,2.984,3,2.984,2.9899508333333333,09:28:53,0.0,-0.4999999999999997,0.00018590308370036723
2023-01-12 09:31:49,2023-01-12 09:31:49,220220_822666623_20230112-09:31:,0.02984,2.984,176,2.984,2.9892111613876318,09:31:49,0.0,-0.4999999999999997,0.00018590308370036723
2023-01-12 09:32:07,2023-01-12 09:32:07,TJXT230112052024000000000035,0.029825,2.9825,18,2.9838608247422678,2.9890337738619674,09:32:07,-0.001360824742267841,-4.160038110129402,0.00018590308370036723
2023-01-12 09:32:42,2023-01-12 09:32:42,BGC22022011009426110,0.02985,2.985,35,2.9840349344978163,2.988836592178771,09:32:42,0.0009650655021835597,2.2729423051480873,-0.0002721649484535682
2023-01-12 09:32:44,2023-01-12 09:32:44,BGC22022011009426121,0.02985,2.985,2,2.98404329004329,2.988825905292479,09:32:44,0.0009567099567098225,1.3962810345797363,-7.915184801685627e-05
2023-01-12 09:32:44,2023-01-12 09:32:44,BGC22022011009426126,0.02985,2.985,0,2.98404329004329,2.988825905292479,09:32:44,0.0009567099567098225,0.9903972226657068,0.00011219014332510823
2023-01-12 09:32:45,2023-01-12 09:32:45,BGC22022011009426137,0.02985,2.985,1,2.9840474137931032,2.988820584144645,09:32:45,0.000952586206896644,0.7121613595026148,0.00030353213466707276
2023-01-12 09:32:47,2023-01-12 09:32:47,TPSHe1063027758726295553,0.02985,2.985,2,2.9840555555555555,2.988809986130374,09:32:47,0.0009444444444444144,0.485629458367932,0.0004940493760464016
2023-01-12 09:32:47,2023-01-12 09:32:47,TPSHe1063027758717906945,0.02985,2.985,0,2.9840555555555555,2.988809986130374,09:32:47,0.0009444444444444144,-1.591197377492307,0.0009551032133888526
2023-01-12 09:32:47,2023-01-12 09:32:47,UEDAe1063027758448537601,0.02985,2.985,0,2.9840555555555555,2.988809986130374,09:32:47,0.0009444444444444144,-1.17870266334369,0.0009509790018410236
2023-01-12 09:32:47,2023-01-12 09:32:47,UEDAe1063027757265743873,0.02985,2.985,0,2.9840555555555555,2.988809986130374,09:32:47,0.0009444444444444144,-0.7900552372894122,0.0009485258993879419
2023-01-12 09:32:47,2023-01-12 09:32:47,UEDAe1063027757248966660,0.02985,2.985,0,2.9840555555555555,2.988809986130374,09:32:47,0.0009444444444444144,-0.49999999999629813,0.0009460727969348604
2023-01-12 09:32:50,2023-01-12 09:32:50,PATRe1063027768706494465,0.02985,2.985,3,2.984262295081967,2.988794198895028,09:32:50,0.0007377049180328221,-inf,0.0009444444444444144
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770130608129,0.02985,2.985,0,2.984262295081967,2.988794198895028,09:32:50,0.0007377049180328221,-1.9999999999999771,0.000903096539162096
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770155773953,0.02985,2.985,0,2.984262295081967,2.988794198895028,09:32:50,0.0007377049180328221,-1.2247448713915796,0.0008617486338797775
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770159968257,0.02985,2.985,0,2.984262295081967,2.988794198895028,09:32:50,0.0007377049180328221,-0.8164965809277198,0.000820400728597459
2023-01-12 09:32:50,2023-01-12 09:32:50,TPSHe1063027770147385345,0.02985,2.985,0,2.984262295081967,2.988794198895028,09:32:50,0.0007377049180328221,-0.4999999999999943,0.0007790528233151406
2023-01-12 09:32:51,2023-01-12 09:32:51,ICAP2202207000589081,0.02985,2.985,1,2.984274193548387,2.9887889655172413,09:32:51,0.0007258064516126872,-inf,0.0007377049180328221
2023-01-12 09:32:51,2023-01-12 09:32:51,ICAP2202207000589080,0.02985,2.985,0,2.984274193548387,2.9887889655172413,09:32:51,0.0007258064516126872,-1.9999999999930425,0.0007353252247487951
2023-01-12 09:32:52,2023-01-12 09:32:52,TJXT230112052024000000000036,0.02985,2.985,1,2.984285714285714,2.9887837465564737,09:32:52,0.0007142857142858894,-3.2011850076480117,0.0007329455314647682
2023-01-12 09:32:52,2023-01-12 09:32:52,TJXT230112052024000000000037,0.02985,2.985,0,2.984285714285714,2.9887837465564737,09:32:52,0.0007142857142858894,-1.591195490351895,0.0007282616907153816
2023-01-12 09:33:18,2023-01-12 09:33:18,TJXT230112052024000000000038,0.02985,2.985,26,2.985,2.988652925531915,09:33:18,0.0,-82.76139296359001,0.000723577849965995
2023-01-12 09:33:23,2023-01-12 09:33:23,TJXT230112052024000000000039,0.02985,2.985,5,2.985,2.9886287978863932,09:33:23,0.0,-1.9996800767795455,0.0005760368663594306
2023-01-12 09:33:23,2023-01-12 09:33:23,TJXT230112052024000000000040,0.029875,2.9875,0,2.985,2.9886287978863932,09:33:23,0.0024999999999999467,5.880974730817924,0.0004308755760368932
2023-01-12 09:33:35,2023-01-12 09:33:35,TJXT230112052024000000000044,0.02985,2.985,12,2.985,2.9885721716514952,09:33:35,0.0,-0.858955690387422,0.000785714285714345
2023-01-12 09:33:40,2023-01-12 09:33:40,TJXT230112052024000000000043,0.029875,2.9875,5,2.9851344086021507,2.988565245478036,09:33:40,0.0023655913978490872,1.778023159437439,0.0006428571428571672
2023-01-12 09:33:40,2023-01-12 09:33:40,TJXT230112052024000000000042,0.029875,2.9875,0,2.9851344086021507,2.988565245478036,09:33:40,0.0023655913978490872,1.1676147138460995,0.0009731182795698068
2023-01-12 09:33:40,2023-01-12 09:33:40,TJXT230112052024000000000041,0.02985,2.985,0,2.9851344086021507,2.988565245478036,09:33:40,-0.00013440860215085948,-1.3374140847436795,0.0014462365591396242
2023-01-12 09:33:44,2023-01-12 09:33:44,BGC22022011009426177,0.02985,2.985,4,2.985208333333333,2.9885469151670954,09:33:44,-0.00020833333333314386,-1.3391037230756488,0.0014193548387094524
2023-01-12 09:33:44,2023-01-12 09:33:44,BGC22022011009426172,0.02985,2.985,0,2.985208333333333,2.9885469151670954,09:33:44,-0.00020833333333314386,-0.8925937486529938,0.0008776881720428342
2023-01-12 09:33:47,2023-01-12 09:33:47,TPSHe1063028008551624705,0.02985,2.985,3,2.985208333333333,2.988533290653009,09:33:47,-0.00020833333333314386,-0.8360321259065001,0.0008360215053762055
2023-01-12 09:33:47,2023-01-12 09:33:47,TPSHe1063028008534847489,0.02985,2.985,0,2.985208333333333,2.988533290653009,09:33:47,-0.00020833333333314386,-0.5178771011118201,0.00032123655913975926
2023-01-12 09:33:50,2023-01-12 09:33:50,ICAP2202207000589084,0.02985,2.985,3,2.985208333333333,2.988519770408163,09:33:50,-0.00020833333333314386,-0.4999999999999337,-0.000193548387096687
2023-01-12 09:33:50,2023-01-12 09:33:50,ICAP2202207000589085,0.02985,2.985,0,2.985208333333333,2.988519770408163,09:33:50,-0.00020833333333314386,-0.4999999999999337,-0.00020833333333314386
2023-01-12 09:33:51,2023-01-12 09:33:51,PATRe1063028026823962625,0.02985,2.985,1,2.985208333333333,2.988515286624204,09:33:51,-0.00020833333333314386,-0.4999999999999337,-0.00020833333333314386
2023-01-12 09:34:19,2023-01-12 09:34:19,ICAP2202207000589088,0.02985,2.985,28,2.9852049180327866,2.9899343853820595,09:34:19,-0.00020491803278677168,inf,-0.00020833333333314386
2023-01-12 09:34:19,2023-01-12 09:34:19,BGC22022011009426230,0.02985,2.985,0,2.9852049180327866,2.9899343853820595,09:34:19,-0.00020491803278677168,1.99999999987652,-0.00020765027322386942
2023-01-12 09:34:55,2023-01-12 09:34:55,TJXT230112052024000000000045,0.02985,2.985,36,2.985,2.9897757234726687,09:34:55,0.0,123.69923200811294,-0.000206967213114595
2023-01-12 09:34:59,2023-01-12 09:34:59,TJXT230112052024000000000046,0.02985,2.985,4,2.985,2.9897452076677316,09:34:59,0.0,1.9996585807175467,-0.0001653005464479662
2023-01-12 09:35:14,2023-01-12 09:35:14,TJXT230112052024000000000047,0.02985,2.985,15,2.985,2.9896341653666143,09:35:14,0.0,1.2246514215046447,-0.00012363387978133744
2023-01-12 09:35:58,2023-01-12 09:35:58,ICAP2202207000589094,0.02985,2.985,44,2.9850000000000003,2.989336496350365,09:35:58,-4.440892098500626e-16,0.8164965809232931,-8.196721311470867e-05
2023-01-12 09:35:58,2023-01-12 09:35:58,ICAP2202207000589093,0.02985,2.985,0,2.9850000000000003,2.989336496350365,09:35:58,-4.440892098500626e-16,0.4999999999959281,-4.098360655744315e-05
2023-01-12 09:36:37,2023-01-12 09:36:37,BGC22022011009426398,0.02985,2.985,39,2.985,2.989102900552486,09:36:37,0.0,1.1739429609758479e-05,-1.7763568394002506e-16
2023-01-12 09:37:16,2023-01-12 09:37:16,BGC22022011009426472,0.02985,2.985,39,2.985,2.9888931847968543,09:37:16,0.0,1.1739429609758479e-05,-1.7763568394002506e-16
2023-01-12 09:37:16,2023-01-12 09:37:16,BGC22022011009426483,0.02985,2.985,0,2.985,2.9888931847968543,09:37:16,0.0,1.1739429609758479e-05,-1.7763568394002506e-16
2023-01-12 09:37:16,2023-01-12 09:37:16,BGC22022011009426467,0.02985,2.985,0,2.985,2.9888931847968543,09:37:16,0.0,1.1739429609758479e-05,-1.7763568394002506e-16
2023-01-12 09:37:27,2023-01-12 09:37:27,TPSHe1063028933341130753,0.02985,2.985,11,2.9849999999999994,2.9888378552971573,09:37:27,4.440892098500626e-16,3.521828883048883e-05,-8.881784197001253e-17
2023-01-12 09:37:29,2023-01-12 09:37:29,ICAP2202207000589099,0.02985,2.985,2,2.985,2.988827963917526,09:37:29,0.0,-5.869714805081472e-06,8.881784197001253e-17
2023-01-12 09:37:29,2023-01-12 09:37:29,ICAP2202207000589100,0.02985,2.985,0,2.985,2.988827963917526,09:37:29,0.0,-5.869714805081472e-06,8.881784197001253e-17
2023-01-12 09:37:31,2023-01-12 09:37:31,PATRe1063028947687600129,0.02985,2.985,2,2.9849999999999994,2.9888181233933158,09:37:31,4.440892098500626e-16,2.3478859220325888e-05,8.881784197001253e-17
2023-01-12 09:37:31,2023-01-12 09:37:31,PATRe1063028947670822913,0.02985,2.985,0,2.9849999999999994,2.9888181233933158,09:37:31,4.440892098500626e-16,1.7609144414637716e-05,1.7763568394002506e-16
2023-01-12 09:37:31,2023-01-12 09:37:31,PATRe1063028947654045697,0.02985,2.985,0,2.9849999999999994,2.9888181233933158,09:37:31,4.440892098500626e-16,1.1739429609758479e-05,2.6645352591003756e-16
2023-01-12 09:37:37,2023-01-12 09:37:37,TPSHe1063028972855668740,0.02985,2.985,6,2.985,2.9845232172470975,09:37:37,0.0,-1.7609144414637716e-05,2.6645352591003756e-16
2023-01-12 09:37:37,2023-01-12 09:37:37,TPSHe1063028972880834561,0.02985,2.985,0,2.985,2.9845232172470975,09:37:37,0.0,-1.7609144414637716e-05,2.6645352591003756e-16
2023-01-12 09:37:37,2023-01-12 09:37:37,TPSHe1063028972872445953,0.02985,2.985,0,2.985,2.9845232172470975,09:37:37,0.0,-1.7609144414637716e-05,2.6645352591003756e-16
2023-01-12 09:37:46,2023-01-12 09:37:46,220220_1191768058_20230112-09:37,0.029841,2.9841,9,2.984882608695652,2.984516993464052,09:37:46,-0.0007826086956517209,-51720349.711335495,1.7763568394002506e-16
2023-01-12 09:37:53,2023-01-12 09:37:53,BGC22022011009426540,0.02985,2.985,7,2.9848934210526314,2.9845224555735053,09:37:53,0.00010657894736842977,0.8404605263156103,-0.00015652173913025536
2023-01-12 09:39:04,2023-01-12 09:39:04,BGC22022011009426646,0.029825,2.9825,71,2.9825,2.984354991816694,09:39:04,0.0,0.41433216514710364,-0.00013520594965665822
2023-01-12 09:39:07,2023-01-12 09:39:07,TJXT230112052024000000000048,0.029825,2.9825,3,2.9825,2.984345928338762,09:39:07,0.0,0.41433216514710364,-0.00013520594965665822
2023-01-12 09:39:09,2023-01-12 09:39:09,PATRe1063029359396286465,0.029825,2.9825,2,2.9825,2.984339935064935,09:39:09,0.0,0.41433216514710364,-0.00013520594965665822
2023-01-12 09:39:09,2023-01-12 09:39:09,PATRe1063029359387897857,0.029825,2.9825,0,2.9825,2.984339935064935,09:39:09,0.0,0.41433216514710364,-0.00013520594965665822
2023-01-12 09:39:09,2023-01-12 09:39:09,PATRe1063029359371120641,0.029825,2.9825,0,2.9825,2.984339935064935,09:39:09,0.0,-0.49999999999996775,2.1315789473685954e-05
2023-01-12 09:39:15,2023-01-12 09:39:15,TJXT230112052024000000000050,0.029825,2.9825,6,2.9825,2.9843221864951768,09:39:15,0.0,-0.49999999999996775,0.0
2023-01-12 09:39:29,2023-01-12 09:39:29,TJXT230112052024000000000051,0.029825,2.9825,14,2.9825,2.9842820754716977,09:39:29,0.0,-0.49999999999996775,0.0
2023-01-12 09:39:36,2023-01-12 09:39:36,TPSH230112012024000000000003,0.029825,2.9825,7,2.9825,2.9842626749611196,09:39:36,0.0,-0.49999999999996775,0.0
2023-01-12 09:39:37,2023-01-12 09:39:37,220220_1325986892_20230112-09:39,0.029836,2.9836,1,2.9825105769230764,2.9842616459627327,09:39:37,0.0010894230769236124,inf,0.0
2023-01-12 09:39:41,2023-01-12 09:39:41,UEDAe1063029495238520833,0.029825,2.9825,4,2.982510185185185,2.984250771604938,09:39:41,-1.0185185185029866e-05,-0.5233728874501891,0.00021788461538472249
2023-01-12 09:39:41,2023-01-12 09:39:41,UEDAe1063029495221743617,0.029825,2.9825,0,2.982510185185185,2.984250771604938,09:39:41,-1.0185185185029866e-05,-0.5174676868007593,0.0002158475783477165
2023-01-12 09:39:48,2023-01-12 09:39:48,TPSHe1063029525081927681,0.029825,2.9825,7,2.982509565217391,2.9842320610687025,09:39:48,-9.565217391038772e-06,-0.5101883791143772,0.00021381054131071054
2023-01-12 09:40:43,2023-01-12 09:40:43,220220_1376318869_20230112-09:40,0.029833,2.9833,55,2.983209677419355,2.9841598591549294,09:40:43,9.032258064500809e-05,-0.2770749665304668,0.00021189749783250277
2023-01-12 09:41:15,2023-01-12 09:41:15,TPSHe1063029887989886977,0.02985,2.985,32,2.9839252873563216,2.9841960916442045,09:41:15,0.0010747126436783105,1.9577850652812443,0.0002299620139615044
2023-01-12 09:41:15,2023-01-12 09:41:15,TPSHe1063029887981498369,0.02985,2.985,0,2.9839252873563216,2.9841960916442045,09:41:15,0.0010747126436783105,1.9916521456519407,0.00022701992731244403
2023-01-12 09:41:15,2023-01-12 09:41:15,TPSHe1063029887973109761,0.02985,2.985,0,2.9839252873563216,2.9841960916442045,09:41:15,0.0010747126436783105,1.2216654424474904,0.0004439994930851121
2023-01-12 09:41:15,2023-01-12 09:41:15,TPSHe1063029887960526849,0.02985,2.985,0,2.9839252873563216,2.9841960916442045,09:41:15,0.0010747126436783105,0.8149147758289594,0.0006609790588577802
2023-01-12 09:41:15,2023-01-12 09:41:15,TPSHe1063029887947943937,0.02985,2.985,0,2.9839252873563216,2.9841960916442045,09:41:15,0.0010747126436783105,0.4999999999999996,0.0008778346310716501
2023-01-12 09:41:20,2023-01-12 09:41:20,ICAP2202207000589112,0.02985,2.985,5,2.983983695652174,2.984201472556894,09:41:20,0.0010163043478259581,-inf,0.0010747126436783105
