,ts_date,220220
0,2023-01-13 08:20:00,
1,2023-01-13 08:25:00,
2,2023-01-13 08:30:00,
3,2023-01-13 08:35:00,3.0025
4,2023-01-13 08:40:00,3.0024999999999995
5,2023-01-13 08:45:00,3.0025
6,2023-01-13 08:50:00,3.000569029850746
7,2023-01-13 08:55:00,3.0
8,2023-01-13 09:00:00,3.0
9,2023-01-13 09:05:00,3.0
10,2023-01-13 09:10:00,2.998001694915254
11,2023-01-13 09:15:00,2.997611111111111
12,2023-01-13 09:20:00,2.996105263157895
13,2023-01-13 09:25:00,2.9974847417840382
14,2023-01-13 09:30:00,2.999120056497175
15,2023-01-13 09:35:00,2.9985426229508194
16,2023-01-13 09:40:00,3.000018481848185
17,2023-01-13 09:45:00,3.001724666666667
18,2023-01-13 09:50:00,3.004435
19,2023-01-13 09:55:00,3.007517333333333
20,2023-01-13 10:00:00,3.010593639575972
21,2023-01-13 10:05:00,3.012202839116719
22,2023-01-13 10:10:00,3.012139730639731
23,2023-01-13 10:15:00,3.0120511551155116
24,2023-01-13 10:20:00,3.012537966101695
25,2023-01-13 10:25:00,3.01263745819398
26,2023-01-13 10:30:00,3.0144863999999996
27,2023-01-13 10:35:00,3.0149642384105957
28,2023-01-13 10:40:00,3.0098072674418614
29,2023-01-13 10:45:00,3.0088986928104573
30,2023-01-13 10:50:00,3.01246024590164
31,2023-01-13 10:55:00,3.0127047101449276
32,2023-01-13 11:00:00,3.012694960212202
33,2023-01-13 11:05:00,3.00885993485342
34,2023-01-13 11:10:00,3.0096247491638795
35,2023-01-13 11:15:00,3.012057525083612
36,2023-01-13 11:20:00,3.002339130434783
37,2023-01-13 11:25:00,2.9993046357615896
38,2023-01-13 11:30:00,3.014100628930817
39,2023-01-13 11:35:00,2.9981769406392687
40,2023-01-13 11:40:00,3.0116954732510286
41,2023-01-13 11:45:00,2.990526315789474
42,2023-01-13 11:50:00,2.996698324022346
43,2023-01-13 11:55:00,3.00621592920354
44,2023-01-13 12:00:00,
45,2023-01-13 12:05:00,
46,2023-01-13 12:10:00,
47,2023-01-13 12:15:00,
48,2023-01-13 12:20:00,
49,2023-01-13 12:25:00,
50,2023-01-13 12:30:00,
51,2023-01-13 12:35:00,
52,2023-01-13 12:40:00,
53,2023-01-13 12:45:00,
54,2023-01-13 12:50:00,
55,2023-01-13 12:55:00,
56,2023-01-13 13:00:00,3.0145
57,2023-01-13 13:05:00,3.0147318840579707
58,2023-01-13 13:10:00,3.013
59,2023-01-13 13:15:00,3.0129659638554216
60,2023-01-13 13:20:00,3.0128562753036436
61,2023-01-13 13:25:00,3.0125
62,2023-01-13 13:30:00,3.01107194719472
63,2023-01-13 13:35:00,3.006903114186851
64,2023-01-13 13:40:00,3.0062612781954883
65,2023-01-13 13:45:00,3.003565
66,2023-01-13 13:50:00,3.0077182608695647
67,2023-01-13 13:55:00,3.0095760479041913
68,2023-01-13 14:00:00,3.0074026809651473
69,2023-01-13 14:05:00,3.0094322222222223
70,2023-01-13 14:10:00,3.0006305309734516
71,2023-01-13 14:15:00,3.0056165266106447
72,2023-01-13 14:20:00,3.0114683636363635
73,2023-01-13 14:25:00,3.0149826347305386
74,2023-01-13 14:30:00,3.0074286184210526
75,2023-01-13 14:35:00,3.0171866894197947
76,2023-01-13 14:40:00,3.0073169934640522
77,2023-01-13 14:45:00,3.013718150684932
78,2023-01-13 14:50:00,3.0217612179487174
79,2023-01-13 14:55:00,3.020968013468013
80,2023-01-13 15:00:00,3.0157495049504957
81,2023-01-13 15:05:00,3.0228389513108613
82,2023-01-13 15:10:00,3.010943597560976
83,2023-01-13 15:15:00,3.0135663999999998
84,2023-01-13 15:20:00,3.0206483679525222
85,2023-01-13 15:25:00,3.007839116719243
86,2023-01-13 15:30:00,3.019836956521739
87,2023-01-13 15:35:00,3.001379310344827
88,2023-01-13 15:40:00,3.00626254180602
89,2023-01-13 15:45:00,3.014913235294118
90,2023-01-13 15:50:00,3.0018580246913578
91,2023-01-13 15:55:00,3.008532986111111
92,2023-01-13 16:00:00,3.011194267515924
93,2023-01-13 16:05:00,3.013006993006993
94,2023-01-13 16:10:00,3.00308064516129
95,2023-01-13 16:15:00,3.0091595744680855
96,2023-01-13 16:20:00,3.015888101983003
97,2023-01-13 16:25:00,3.0146557692307687
98,2023-01-13 16:30:00,3.0250073619631896
99,2023-01-13 16:35:00,3.023701612903226
100,2023-01-13 16:40:00,3.0190573770491804
101,2023-01-13 16:45:00,3.0274625850340136
102,2023-01-13 16:50:00,3.0221586345381524
103,2023-01-13 16:55:00,3.0275000000000003
104,2023-01-13 17:00:00,3.0282442748091603
105,2023-01-13 17:05:00,3.028620967741935
106,2023-01-13 17:10:00,3.0287928571428573
107,2023-01-13 17:15:00,3.024675196850394
108,2023-01-13 17:20:00,3.025151296829971
109,2023-01-13 17:25:00,3.023994565217391
110,2023-01-13 17:30:00,3.025
111,2023-01-13 17:35:00,3.0238975069252074
112,2023-01-13 17:40:00,3.0250000000000004
113,2023-01-13 17:45:00,3.0075
114,2023-01-13 17:50:00,3.025
115,2023-01-13 17:55:00,
116,2023-01-13 18:00:00,3.025
117,2023-01-13 18:05:00,3.0250000000000004
118,2023-01-13 18:10:00,3.025
119,2023-01-13 18:15:00,
120,2023-01-13 18:20:00,
121,2023-01-13 18:25:00,
122,2023-01-13 18:30:00,
123,2023-01-13 18:35:00,3.0265
124,2023-01-13 18:40:00,3.025
125,2023-01-13 18:45:00,
126,2023-01-13 18:50:00,3.025
