,ts_date,time,220215,220220,diff-220115,diff2,zcore2-5,mean2
2,2023-01-13 09:25:00,09:25:00,3.0325,2.9974847417840382,,0.035015258215961964,,
3,2023-01-13 09:30:00,09:30:00,3.0375,2.999120056497175,0.004999999999999893,0.03837994350282514,,
4,2023-01-13 09:35:00,09:35:00,3.035,2.9983049180327868,-0.0024999999999999467,0.03669508196721338,,
5,2023-01-13 09:40:00,09:40:00,3.035,2.9999029702970295,0.0,0.035097029702970683,,
6,2023-01-13 09:45:00,09:45:00,3.0275,3.001724666666667,-0.007500000000000284,0.025775333333332817,,
7,2023-01-13 09:50:00,09:50:00,3.04,3.0044516666666667,0.012500000000000178,0.03554833333333329,0.30919089040375414,0.0341925293444608
8,2023-01-13 09:55:00,09:55:00,3.0427886977886973,3.007517333333333,0.002788697788697281,0.035271364455364385,0.2204519631999787,0.03429914436793506
9,2023-01-13 10:00:00,10:00:00,3.0449999999999995,3.010593639575972,0.0022113022113021685,0.03440636042402767,0.1826839247634282,0.03367742855844291
10,2023-01-13 10:05:00,10:05:00,3.0275,3.012202839116719,-0.017499999999999627,0.015297160883280814,-4.790578112098772,0.03321968424980577
11,2023-01-13 10:10:00,10:10:00,3.045,3.0019983164983164,0.01750000000000007,0.04300168350168354,1.7472952262949017,0.029259710485867795
12,2023-01-13 10:15:00,10:15:00,3.045,3.0120511551155116,0.0,0.03294884488448835,0.02640053719147176,0.03270498051953794
13,2023-01-13 10:20:00,10:20:00,3.045,3.012537966101695,0.0,0.03246203389830482,0.03031749831794249,0.03218508282976895
14,2023-01-13 10:25:00,10:25:00,3.0275,3.01263745819398,-0.01750000000000007,0.01486254180601998,-1.8595068349831516,0.031623216718357036
15,2023-01-13 10:30:00,10:30:00,3.027585287846482,3.0144863999999996,8.528784648209609e-05,0.013098887846482388,-1.3308909636067898,0.0277144529947555
16,2023-01-13 10:35:00,10:35:00,3.027585287846482,3.0149642384105957,0.0,0.012621049435886267,-1.2740389808501105,0.027274798387395816
17,2023-01-13 10:40:00,10:40:00,3.046,3.0098072674418614,0.018414712153517865,0.036192732558138374,1.5906930424637344,0.021198671574236362
18,2023-01-13 10:45:00,10:45:00,3.0275,3.0088986928104573,-0.01849999999999996,0.01860130718954256,-0.3156181098979461,0.021847449108966365
19,2023-01-13 10:50:00,10:50:00,3.03,3.0124295081967216,0.0024999999999999467,0.017570491803278188,-0.17074724663565108,0.019075303767213912
20,2023-01-13 10:55:00,10:55:00,3.0275,3.0127047101449276,-0.0024999999999999467,0.01479528985507228,-0.5594397659760062,0.019616893766665554
21,2023-01-13 11:00:00,11:00:00,3.046,3.012694960212202,0.01849999999999996,0.03330503978779786,1.591878885192074,0.019956174168383533
22,2023-01-13 11:05:00,11:05:00,3.046,3.00885993485342,0.0,0.03714006514657964,1.4765080904605639,0.02409297223876585
23,2023-01-13 11:10:00,11:10:00,3.0417192982456136,3.0096247491638795,-0.004280701754386218,0.03209454908173415,0.8584660241596841,0.024282438756454104
24,2023-01-13 11:15:00,11:15:00,3.043690205011389,3.012057525083612,0.001970906765775382,0.03163267992777685,0.5159541256490364,0.026981087134892424
25,2023-01-13 11:20:00,11:20:00,3.0449999999999995,3.002339130434783,0.001309794988610502,0.04266086956521642,1.6613701908246141,0.029793524759792155
26,2023-01-13 11:25:00,11:25:00,3.0449999999999995,2.9993046357615896,0.0,0.04569536423840992,2.501406787790948,0.03536664070182098
27,2023-01-13 11:30:00,11:30:00,3.0275,3.014100628930817,-0.017499999999999627,0.013399371069182653,-4.362757729130572,0.037844705591943396
28,2023-01-13 11:35:00,11:35:00,3.03,2.9981769406392687,0.0024999999999999467,0.031823059360731154,-0.11244625313606506,0.033096566776464
29,2023-01-13 11:40:00,11:40:00,3.03,3.0116954732510286,0.0,0.018304526748971206,-1.3006797420949747,0.0330422688322634
30,2023-01-13 11:45:00,11:45:00,3.035,2.990526315789474,0.0050000000000003375,0.044473684210526,1.099707711562283,0.03037663819650227
31,2023-01-13 11:50:00,11:50:00,3.046,2.996698324022346,0.010999999999999677,0.04930167597765367,1.408198469627414,0.030739201125564185
32,2023-01-13 11:55:00,11:55:00,3.0249999999999995,3.00621592920354,-0.02100000000000035,0.018784070796459496,-0.9022099105215106,0.031460463473412935
33,2023-01-13 12:00:00,12:00:00,3.0249999999999995,3.00621592920354,0.0,0.018784070796459496,-1.0767456213919777,0.03253740341886831
46,2023-01-13 13:05:00,13:05:00,3.0249999999999995,3.0147318840579707,0.0,0.01026811594202881,-1.4113248732077626,0.029929605706013974
47,2023-01-13 13:10:00,13:10:00,3.0249999999999995,3.013,0.0,0.011999999999999567,-1.0497113366823465,0.028322323544625494
48,2023-01-13 13:15:00,13:15:00,3.0475,3.0129659638554216,0.02250000000000041,0.034534036144578284,0.8968891260764127,0.021827586702520208
49,2023-01-13 13:20:00,13:20:00,3.0475,3.0128562753036436,0.0,0.03464372469635624,1.8417530271061588,0.01887405873590513
50,2023-01-13 13:25:00,13:25:00,3.046,3.0125,-0.0015000000000000568,0.03349999999999964,1.0775650690905532,0.02204598951588448
51,2023-01-13 13:30:00,13:30:00,3.041455955678671,3.0110686468646866,-0.004544044321328933,0.030387308813984326,0.4763226291919989,0.024989175356592508
52,2023-01-13 13:35:00,13:35:00,3.045,3.006903114186851,0.003544044321329043,0.03809688581314896,1.050806980958914,0.02901301393098361
53,2023-01-13 13:40:00,13:40:00,3.032572068965517,3.0062612781954883,-0.01242793103448303,0.026310790770028625,-3.206544446978378,0.03423239109361349
54,2023-01-13 13:45:00,13:45:00,3.032572068965517,3.003565,0.0,0.029007068965516858,-0.8971218095947122,0.032587742018703555
55,2023-01-13 13:50:00,13:50:00,3.031887688984881,3.0077182608695647,-0.000684379980635974,0.024169428115316194,-1.8015694558024529,0.031460410872535684
56,2023-01-13 13:55:00,13:55:00,3.031887688984881,3.0095760479041913,0.0,0.022311641080689615,-1.5286859815699458,0.02959429649559899
57,2023-01-13 14:00:00,14:00:00,3.0179519621109603,3.0074026809651473,-0.01393572687392064,0.010549281145812994,-3.1525087718296536,0.02797916294894005
58,2023-01-13 14:05:00,14:05:00,3.045,3.0094322222222223,0.027048037889039644,0.03556777777777764,2.058165262381444,0.022469642015472857
59,2023-01-13 14:10:00,14:10:00,3.03,3.0006305309734516,-0.015000000000000124,0.029369469026548245,0.6102676498640952,0.024321039417022662
60,2023-01-13 14:15:00,14:15:00,3.0295990099009904,3.0056165266106447,-0.00040099009900940175,0.02398248329034569,-0.04943485076038118,0.02439351942922894
61,2023-01-13 14:20:00,14:20:00,3.0300557620817843,3.0112956363636365,0.0004567521807938846,0.01876012571814778,-0.6729163941185787,0.024356130464234838
62,2023-01-13 14:25:00,14:25:00,3.05,3.0149994011976045,0.019944237918215535,0.035000598802395366,1.3192597208870696,0.023645827391726472
63,2023-01-13 14:30:00,14:30:00,3.0475,3.0074286184210526,-0.0024999999999999467,0.040071381578947296,1.7874664162203435,0.028536090923042944
64,2023-01-13 14:35:00,14:35:00,3.036123031496063,3.0171866894197947,-0.01137696850393688,0.018936342076268264,-1.3840494397395438,0.029436811683276876
65,2023-01-13 14:40:00,14:40:00,3.036123031496063,3.011892156862745,0.0,0.024230874633317967,-0.35957347665699935,0.02735018629322088
66,2023-01-13 14:45:00,14:45:00,3.036123031496063,3.013718150684932,0.0,0.02240488081113101,-0.5770347678901365,0.027399864561815333
67,2023-01-13 14:50:00,14:50:00,3.048192546583851,3.0217612179487174,0.012069515087787863,0.026431328635133422,-0.21142569614281148,0.02812881558041198
68,2023-01-13 14:55:00,14:55:00,3.053373493975904,3.0214393939393935,0.0051809473920529925,0.031934100036510316,0.7605860263261772,0.026414961546959593
69,2023-01-13 15:00:00,15:00:00,3.051440217391305,3.0157495049504957,-0.0019332765845989641,0.035690712440809236,2.5146530153313225,0.024787505238472195
70,2023-01-13 15:05:00,15:05:00,3.035,2.9320973782771533,-0.016440217391304746,0.10290262172284681,15.104605453122492,0.028138379311380392
71,2023-01-13 15:10:00,15:10:00,3.0410094637223977,3.010943597560976,0.006009463722397523,0.030065866161421706,-0.46233587509080804,0.04387272872928616
72,2023-01-13 15:15:00,15:15:00,3.035505226480836,3.0135663999999998,-0.0055042372415616825,0.021938826480836227,-0.8118738638217894,0.0454049257993443
73,2023-01-13 15:20:00,15:20:00,3.0359682008368196,3.0206632047477746,0.00046297435598363634,0.015304996089045009,-0.9884633345945206,0.044506425368484856
74,2023-01-13 15:25:00,15:25:00,3.0400000000000005,3.0079495268138796,0.00403179916318086,0.032050473186120865,-0.28863131107570594,0.041180604578991795
75,2023-01-13 15:30:00,15:30:00,3.0380957943925235,3.019836956521739,-0.0019042056074769498,0.01825883787078464,-0.6980919528591558,0.040452556728054125
76,2023-01-13 15:35:00,15:35:00,3.035,3.001379310344827,-0.0030957943925233877,0.03362068965517295,1.545944841520975,0.02352379995764169
77,2023-01-13 15:40:00,15:40:00,3.039,3.00626254180602,0.0040000000000000036,0.03273745819398011,1.1572743157254552,0.02423476465639194
78,2023-01-13 15:45:00,15:45:00,3.0399174484052534,3.014913235294118,0.0009174484052532073,0.02500421311113543,-0.17554711625688763,0.026394490999020713
79,2023-01-13 15:50:00,15:50:00,3.0331696969696966,3.0018580246913578,-0.006747751435556726,0.031311672278338865,0.5050718006208831,0.0283343344034388
80,2023-01-13 15:55:00,15:55:00,3.035,3.008532986111111,0.001830303030303515,0.026467013888888946,-0.2960417107853643,0.0281865742218824
