,ts_date,220220
0,2023-02-16 08:35:00,3.055062686567164
1,2023-02-16 08:40:00,3.0554393063583816
2,2023-02-16 08:45:00,3.056
3,2023-02-16 08:50:00,3.0557324675324677
4,2023-02-16 08:55:00,3.0557324675324677
5,2023-02-16 09:00:00,3.0570820642978
6,2023-02-16 09:05:00,3.0573919413919413
7,2023-02-16 09:10:00,3.057106976744186
8,2023-02-16 09:15:00,3.057623693379791
9,2023-02-16 09:20:00,3.0572670926517573
10,2023-02-16 09:25:00,3.056421403508772
11,2023-02-16 09:30:00,3.0578923566878977
12,2023-02-16 09:35:00,3.0579327702702703
13,2023-02-16 09:40:00,3.057752413793103
14,2023-02-16 09:45:00,3.0578926045016077
15,2023-02-16 09:50:00,3.0580740740740744
16,2023-02-16 09:55:00,3.0580600000000002
17,2023-02-16 10:00:00,3.0579099337748348
18,2023-02-16 10:05:00,3.058003
19,2023-02-16 10:10:00,3.0573420875420876
20,2023-02-16 10:15:00,3.021512589928057
21,2023-02-16 10:20:00,3.057771384615385
22,2023-02-16 10:25:00,3.058377891156462
23,2023-02-16 10:30:00,3.0581039344262293
24,2023-02-16 10:35:00,3.0581707627118644
25,2023-02-16 10:40:00,3.058445791245791
26,2023-02-16 10:45:00,3.0582756164383564
27,2023-02-16 10:50:00,3.0594257425742577
28,2023-02-16 10:55:00,3.059034576271187
29,2023-02-16 11:00:00,3.057701639344262
30,2023-02-16 11:05:00,3.059390217391305
31,2023-02-16 11:10:00,3.059769592476489
32,2023-02-16 11:15:00,3.058659016393442
33,2023-02-16 11:20:00,3.0594295774647895
34,2023-02-16 11:25:00,3.0593359872611465
35,2023-02-16 11:30:00,3.0590454183266935
36,2023-02-16 11:35:00,3.0587380952380947
37,2023-02-16 11:40:00,3.056172764227642
38,2023-02-16 11:45:00,3.0555772357723576
39,2023-02-16 11:50:00,3.056
40,2023-02-16 11:55:00,3.056
41,2023-02-16 12:00:00,3.056
42,2023-02-16 12:05:00,3.056
43,2023-02-16 12:10:00,3.056
44,2023-02-16 12:15:00,3.056
45,2023-02-16 12:20:00,3.056
46,2023-02-16 12:25:00,3.056
47,2023-02-16 12:30:00,3.056
48,2023-02-16 12:35:00,3.056
49,2023-02-16 12:40:00,3.056
50,2023-02-16 12:45:00,3.056
51,2023-02-16 12:50:00,3.056
52,2023-02-16 12:55:00,3.056
53,2023-02-16 13:00:00,3.0590000000000006
54,2023-02-16 13:05:00,3.059
55,2023-02-16 13:10:00,3.059
56,2023-02-16 13:15:00,3.059
57,2023-02-16 13:20:00,3.0594960159362548
58,2023-02-16 13:25:00,3.0597809523809527
59,2023-02-16 13:30:00,3.0591072398190042
60,2023-02-16 13:35:00,3.0588310679611657
61,2023-02-16 13:40:00,3.0594319999999997
62,2023-02-16 13:45:00,3.059107666666667
63,2023-02-16 13:50:00,3.0591911764705886
64,2023-02-16 13:55:00,3.059211634349031
65,2023-02-16 14:00:00,3.0590839464882946
66,2023-02-16 14:05:00,3.0584368770764123
67,2023-02-16 14:10:00,3.057265666666667
68,2023-02-16 14:15:00,3.0576316666666665
69,2023-02-16 14:20:00,3.0577142857142854
70,2023-02-16 14:25:00,3.0576264976958525
71,2023-02-16 14:30:00,3.0572096989966555
72,2023-02-16 14:35:00,3.0563792763157895
73,2023-02-16 14:40:00,3.0484680134680127
74,2023-02-16 14:45:00,3.047146666666667
75,2023-02-16 14:50:00,3.053017301038062
76,2023-02-16 14:55:00,3.0520469648562303
77,2023-02-16 15:00:00,3.0514334448160536
78,2023-02-16 15:05:00,3.0544814189189187
79,2023-02-16 15:10:00,3.0513431372549022
80,2023-02-16 15:15:00,3.0550765100671144
81,2023-02-16 15:20:00,3.0530365448504977
82,2023-02-16 15:25:00,3.0533110367892977
83,2023-02-16 15:30:00,3.0532593220338984
84,2023-02-16 15:35:00,3.079995065789474
85,2023-02-16 15:40:00,3.0539054054054056
86,2023-02-16 15:45:00,3.0540516014234873
87,2023-02-16 15:50:00,3.0542484662576688
88,2023-02-16 15:55:00,3.0537744107744107
89,2023-02-16 16:00:00,3.0544976897689766
90,2023-02-16 16:05:00,3.0561505791505787
91,2023-02-16 16:10:00,3.0538654485049834
92,2023-02-16 16:15:00,3.0547579617834395
93,2023-02-16 16:20:00,3.054892452830188
94,2023-02-16 16:25:00,3.053154727793696
95,2023-02-16 16:30:00,3.0540690789473683
96,2023-02-16 16:35:00,3.0543095238095233
97,2023-02-16 16:40:00,3.0550825688073395
98,2023-02-16 16:45:00,3.055386178861788
99,2023-02-16 16:50:00,3.0575440340909092
100,2023-02-16 16:55:00,3.0522648648648647
101,2023-02-16 17:00:00,3.0550066844919788
102,2023-02-16 17:05:00,3.0555003086419754
103,2023-02-16 17:10:00,3.0566031746031745
104,2023-02-16 17:15:00,3.0566031746031745
105,2023-02-16 17:20:00,3.0561112929623566
106,2023-02-16 17:25:00,3.056483333333334
107,2023-02-16 17:30:00,3.057174285714286
108,2023-02-16 17:35:00,3.057
109,2023-02-16 17:40:00,3.057
110,2023-02-16 17:45:00,3.057
111,2023-02-16 17:50:00,3.0575
112,2023-02-16 17:55:00,3.0575
113,2023-02-16 18:00:00,3.05759710982659
114,2023-02-16 18:05:00,3.0574999999999997
115,2023-02-16 18:10:00,3.0574999999999997
